Image_ID,NDVI_Min,NDVI_Max,NDVI_Mean,NDVI_Std,RGB_Min,RGB_Max,RGB_Mean,RGB_Std,VV_Min,VV_Max,VV_Mean,VV_Std,VH_Min,VH_Max,VH_Mean,VH_Std
1073A,0.20276497,0.92499495,0.8850433,0.032665532,12.0,118.0,27.30105,9.65338,0.0,244.0,130.96797,25.065815,0.0,169.0,75.799904,24.471663
1073B,0.12974052,0.9292554,0.8866993,0.03164266,11.0,185.0,27.58243,9.8676605,0.0,239.0,133.70943,25.192345,0.0,180.0,78.42349,24.261257
1074A,-0.36813188,0.9226985,0.6443816,0.23196541,7.0,255.0,48.31603,29.043642,22.0,255.0,136.69914,16.710587,0.0,236.0,83.76071,13.925475
1074B,-0.4726841,0.92189556,0.58840144,0.24699038,6.0,255.0,53.44779,31.52447,19.0,255.0,135.47142,20.019331,0.0,255.0,80.82812,16.832392
1075A,-0.58450705,0.9425423,0.43850297,0.20927083,0.0,255.0,37.923275,20.489927,9.0,255.0,118.64384,16.102732,0.0,143.0,43.294445,21.235762
1075B,-0.5272727,0.93499416,0.5082302,0.2028412,0.0,255.0,40.19132,17.158566,5.0,255.0,117.77334,18.160553,0.0,192.0,40.890373,19.998295
1076A,0.032835823,0.8456057,0.7426021,0.04402466,7.0,54.0,26.532913,7.0381966,43.0,204.0,145.08147,14.499875,0.0,154.0,90.9428,14.234337
1076B,0.014164306,0.85612917,0.7595024,0.03759695,4.0,61.0,25.015228,6.593888,24.0,204.0,145.46861,14.365639,0.0,158.0,90.69242,14.089356
1077A,-0.47454175,0.83354676,0.40216392,0.06592892,1.0,191.0,71.27216,25.32407,0.0,187.0,109.47021,9.859313,0.0,121.0,49.381012,12.625101
1077B,-0.07168204,0.91138464,0.39723358,0.10535139,0.0,195.0,68.90501,29.623104,62.0,169.0,113.494446,10.746769,0.0,123.0,54.15015,15.257487
1078A,-0.30842912,0.88180643,0.6158397,0.13778226,15.0,255.0,54.006863,18.871136,20.0,255.0,135.38957,15.895414,0.0,255.0,81.49563,15.0686
1078B,0.21087681,0.8883888,0.71653426,0.09453032,14.0,139.0,42.63639,14.36933,60.0,229.0,141.27953,18.787674,5.0,161.0,87.19088,17.03011
1079A,-0.98253274,0.9509677,0.78253603,0.21195714,0.0,255.0,31.502104,16.467764,0.0,166.0,128.36409,19.374063,0.0,115.0,71.92584,16.617943
1079B,-0.98367345,0.9490085,0.7345894,0.24102175,0.0,255.0,33.961338,19.706648,3.0,190.0,124.44108,17.46891,0.0,119.0,68.17213,17.161652
107A,-0.34910485,0.9139531,0.59259385,0.1137253,7.0,255.0,47.96065,18.461824,21.0,244.0,110.57311,16.449118,0.0,137.0,52.50893,16.571995
107B,-0.40387574,0.89907455,0.5738306,0.1283638,9.0,255.0,50.15697,22.003351,16.0,255.0,110.01184,16.604118,0.0,211.0,51.290115,17.030123
1080A,-0.9920949,0.97581494,0.26667237,0.16408174,0.0,255.0,94.16836,43.286076,17.0,255.0,99.53568,19.71727,0.0,174.0,29.311752,24.549019
1080B,-0.99408287,0.9457088,0.4041657,0.23012379,0.0,255.0,75.50042,39.790398,0.0,255.0,106.05825,19.184645,0.0,198.0,42.942623,24.303408
1081A,-0.16210526,0.8367736,0.73442686,0.04196043,18.0,210.0,34.817253,9.834365,61.0,163.0,137.34007,6.089493,5.0,118.0,89.89652,6.489609
1081B,-0.11738089,0.8424625,0.71384346,0.053395767,14.0,228.0,36.19339,10.810823,48.0,185.0,136.90227,6.268625,3.0,116.0,89.87441,6.770534
1082A,0.46304348,0.88620013,0.7938807,0.026565628,0.0,51.0,20.77141,9.7265835,57.0,212.0,146.22212,14.999314,4.0,154.0,90.95062,14.777291
1082B,0.49208212,0.8845373,0.798081,0.025349243,0.0,46.0,19.031649,10.123095,55.0,207.0,147.71964,14.362,0.0,156.0,92.43982,14.068141
1083A,-0.06832298,0.89639676,0.36089933,0.13049208,0.0,255.0,76.34585,34.708492,0.0,220.0,122.87983,20.338715,0.0,183.0,73.440834,23.03554
1083B,-0.10898458,0.905953,0.60619986,0.16512659,13.0,255.0,44.18034,19.586384,3.0,222.0,130.56871,14.864345,0.0,166.0,83.59167,14.687873
1084A,0.027533684,0.9385879,0.70323634,0.128208,0.0,217.0,42.16863,15.449195,42.0,210.0,108.56928,13.086003,0.0,151.0,52.93808,14.106805
1084B,0.07630522,0.9160105,0.6889538,0.11517028,0.0,255.0,43.58414,14.796415,37.0,193.0,106.52758,12.609297,0.0,143.0,50.676376,14.829348
1085A,-0.025396826,0.9287715,0.42009634,0.22775166,4.0,255.0,82.144936,49.148098,21.0,195.0,103.144646,22.097668,0.0,132.0,46.40085,25.608938
1085B,0.03525955,0.972103,0.40061826,0.17558663,4.0,255.0,75.88702,34.296555,30.0,195.0,105.18107,14.70891,0.0,109.0,48.30657,17.68448
1086A,-0.6772009,0.9237137,0.29547417,0.17866607,4.0,255.0,65.255875,27.03949,0.0,255.0,96.22521,18.736624,0.0,183.0,30.792603,21.01383
1086B,-0.48126116,0.8816788,0.25440615,0.112988696,4.0,231.0,63.225346,23.922544,11.0,192.0,86.94509,16.488842,0.0,106.0,19.600307,18.446894
1087A,0.050715934,0.8992113,0.6105193,0.16194849,17.0,255.0,56.82202,24.238146,30.0,208.0,123.03353,18.051998,0.0,151.0,71.61129,18.438353
1087B,-0.25490198,0.90704143,0.66321075,0.14145568,14.0,255.0,48.58668,20.154215,0.0,241.0,127.516594,20.77674,0.0,160.0,76.38819,20.089304
1088A,0.070212424,0.8292086,0.5112598,0.15416601,17.0,255.0,53.507507,29.5709,40.0,159.0,121.598,16.09887,0.0,115.0,72.570404,19.967081
1088B,-0.11535983,0.8105263,0.37952274,0.13748206,18.0,255.0,76.53719,34.936897,12.0,161.0,106.983315,16.59543,0.0,116.0,54.478134,21.740337
1089A,-0.010632547,0.8327588,0.26097405,0.17906025,22.0,255.0,127.755165,45.245354,8.0,217.0,118.59009,25.74908,0.0,122.0,51.963963,27.550491
1089B,-0.018195052,0.84525055,0.2499491,0.18515965,20.0,255.0,136.87125,50.60282,0.0,255.0,105.76208,30.923695,0.0,127.0,42.41322,29.032763
108A,-0.04953059,0.8888803,0.3163852,0.140855,18.0,255.0,102.801445,39.02575,36.0,208.0,104.46865,16.433952,0.0,152.0,35.822124,19.932867
108B,0.0005189414,0.9245611,0.31593567,0.12426195,18.0,255.0,110.06515,41.99009,33.0,255.0,103.96145,16.586014,0.0,213.0,40.016533,20.825905
1090A,-0.14740108,0.8892679,0.63782966,0.1266744,9.0,187.0,43.320896,20.465593,5.0,198.0,94.308266,13.70707,0.0,118.0,43.681686,16.173216
1090B,-0.3419355,0.9194262,0.555621,0.12204525,9.0,202.0,52.292805,18.460342,0.0,179.0,100.57137,15.382442,0.0,123.0,47.5524,15.335551
1091A,-0.45547944,0.8990066,0.43364906,0.13068588,4.0,255.0,49.36464,23.140524,0.0,255.0,124.07925,15.960318,0.0,132.0,76.6398,18.051037
1091B,-0.40409684,0.91663593,0.4809362,0.14696622,2.0,255.0,47.931194,22.8665,6.0,255.0,124.64569,15.613353,0.0,151.0,76.362526,18.502356
1092A,0.4640237,0.78857446,0.6632753,0.028577039,33.0,75.0,51.022053,8.428131,107.0,173.0,142.29985,7.5235953,57.0,135.0,96.68928,7.916209
1092B,0.33030942,0.8491473,0.66743666,0.034483403,28.0,92.0,49.10719,7.8749967,96.0,180.0,143.42178,7.937973,50.0,133.0,97.8313,8.217857
1093A,0.14019139,0.8659468,0.4456702,0.1062108,21.0,186.0,56.624542,16.593557,20.0,180.0,117.48169,15.903305,0.0,120.0,61.605946,18.76902
1093B,0.1281184,0.8547056,0.4750933,0.13331701,20.0,193.0,56.918865,21.709795,22.0,172.0,110.70512,21.238953,0.0,125.0,54.085224,25.076319
1094A,0.1525556,0.91283864,0.4419027,0.18038361,3.0,185.0,56.96187,20.87999,29.0,191.0,87.682434,12.306356,0.0,169.0,13.575695,15.093061
1094B,0.06494794,0.8961728,0.34394228,0.14778674,2.0,228.0,60.085735,20.96015,27.0,208.0,91.34393,14.43466,0.0,142.0,12.736477,13.712476
1095A,-0.008450705,0.6203116,0.37993497,0.09501922,37.0,138.0,67.79263,8.12877,34.0,236.0,134.10077,16.973791,0.0,160.0,79.847115,16.04649
1095B,-0.084665485,0.6343115,0.31888223,0.11663271,37.0,131.0,69.3493,9.969408,55.0,210.0,126.70359,17.965878,0.0,151.0,74.289314,16.279922
1096A,-0.32628205,0.9454821,0.6448485,0.15951422,2.0,255.0,36.01869,18.140467,31.0,231.0,114.82803,17.053724,0.0,181.0,59.06523,19.384174
1096B,-0.51572925,0.923974,0.66095173,0.16793184,2.0,255.0,36.637928,21.788557,16.0,255.0,114.30189,16.9305,0.0,206.0,59.5125,17.331648
1097A,-0.34416825,0.83175963,0.5261226,0.13711542,2.0,255.0,47.417576,28.435926,20.0,211.0,116.738525,17.10892,0.0,140.0,62.81047,16.311178
1097B,0.017632242,0.83969945,0.5557834,0.099022955,0.0,255.0,41.300285,17.359892,36.0,213.0,117.66105,17.352488,0.0,137.0,63.798473,15.117918
1098A,-0.034188036,0.8930677,0.33911544,0.12835036,15.0,255.0,62.559742,16.825811,44.0,179.0,116.9576,14.933821,0.0,129.0,63.788807,18.489826
1098B,0.092498176,0.8628454,0.34813738,0.13302557,20.0,232.0,64.873955,17.979607,31.0,179.0,117.6362,16.82906,0.0,133.0,63.48794,21.408882
1099A,-0.09885676,0.8230842,0.18331194,0.11828818,26.0,255.0,132.30162,48.69891,38.0,255.0,130.35614,34.824493,0.0,232.0,61.527462,32.52808
1099B,-0.10864745,0.809876,0.22924075,0.14469677,26.0,255.0,135.04022,49.215668,0.0,255.0,115.618835,27.08389,0.0,205.0,53.30751,28.443813
109A,0.04797048,0.8850797,0.4226465,0.13851164,15.0,152.0,43.08496,11.298146,30.0,186.0,110.40688,18.315916,0.0,132.0,54.52185,21.577354
109B,-0.4646681,0.87250996,0.39553872,0.19731583,14.0,122.0,41.084034,11.337282,0.0,194.0,108.17658,21.382822,0.0,138.0,51.95465,25.749735
10A,-0.7217391,0.9024937,0.5764756,0.2914115,4.0,255.0,43.845234,26.984377,0.0,255.0,117.47405,24.298124,0.0,180.0,65.81116,22.682747
10B,-0.59477127,0.90328276,0.72806513,0.17058788,3.0,255.0,34.41431,24.322115,0.0,255.0,127.778114,23.336874,0.0,185.0,77.24826,22.443817
110A,-0.018703785,0.916763,0.21901178,0.09752809,0.0,255.0,148.74669,50.184837,0.0,255.0,81.93735,37.677822,0.0,174.0,21.612213,24.705896
110B,0.0,0.9020481,0.2425603,0.10515899,2.0,255.0,146.06224,53.645264,0.0,255.0,91.13332,33.073654,0.0,228.0,25.419367,24.63113
111A,0.116479725,0.9284149,0.5106045,0.1514881,9.0,105.0,36.030537,11.014024,40.0,194.0,119.437675,17.931023,0.0,140.0,64.15122,20.37203
111B,0.086519115,0.9296482,0.5124316,0.2002544,9.0,99.0,36.614445,13.18822,42.0,198.0,120.75382,19.62346,0.0,145.0,66.052605,21.614283
112A,-0.14748953,0.8636451,0.58787835,0.13495621,21.0,190.0,62.267975,21.024092,38.0,156.0,113.30991,11.631899,0.0,115.0,55.839157,15.863265
112B,-0.4013378,0.8666667,0.5832181,0.122725755,19.0,214.0,63.179565,21.51559,13.0,171.0,111.00366,12.296128,0.0,116.0,52.446003,17.29693
113A,-0.035364296,0.94187474,0.71277964,0.10960075,4.0,255.0,45.118885,17.778229,22.0,183.0,92.91195,13.372116,0.0,144.0,39.21758,14.695479
113B,-0.072814524,0.94849783,0.7273538,0.12841904,4.0,255.0,45.699635,20.568089,0.0,180.0,92.84482,16.918396,0.0,142.0,40.78448,18.895151
114A,0.32546374,0.8335046,0.6154074,0.07659502,17.0,102.0,41.246784,9.367746,59.0,200.0,123.5306,17.108757,13.0,117.0,75.90886,10.08131
114B,0.26645264,0.6773468,0.46509838,0.046027675,15.0,99.0,35.72669,9.381289,80.0,222.0,158.75471,16.873434,0.0,127.0,80.806984,10.684043
115A,-0.5104428,0.9243818,0.3762312,0.30077443,2.0,255.0,87.588905,50.21832,0.0,188.0,114.25144,30.960169,0.0,149.0,55.18089,41.51449
115B,-0.32627526,0.9240725,0.37509823,0.23193206,4.0,255.0,90.387,46.627426,30.0,255.0,121.97431,18.62722,0.0,137.0,58.264435,24.178604
116A,0.61617213,0.9131994,0.8434309,0.01946076,10.0,67.0,25.944223,7.1284804,57.0,207.0,145.60803,10.249839,9.0,138.0,92.49497,10.211585
116B,0.56789404,0.91832024,0.8490709,0.019315427,10.0,59.0,25.33483,7.127741,84.0,188.0,145.86827,9.77336,42.0,133.0,92.7123,9.782437
117A,-0.16517857,0.9505366,0.54279786,0.19080423,0.0,255.0,50.0014,31.597233,11.0,253.0,111.39112,17.346264,0.0,172.0,55.550312,21.669842
117B,-0.112299465,0.9332929,0.49606305,0.19762482,0.0,255.0,51.992706,28.753048,15.0,255.0,110.32837,17.850803,0.0,164.0,51.909008,21.22156
118A,-0.09867452,0.8688982,0.4453733,0.08261476,17.0,146.0,44.159107,8.339309,33.0,177.0,95.19785,17.781422,0.0,128.0,37.29733,21.237425
118B,0.03002611,0.8694267,0.42922708,0.12033482,16.0,150.0,47.250805,10.28393,25.0,177.0,104.912964,18.966455,0.0,128.0,46.060955,24.824738
119A,0.24543175,0.954912,0.70922536,0.09660785,1.0,147.0,45.251526,17.248478,22.0,184.0,111.5947,15.264274,0.0,131.0,56.15343,17.745533
119B,0.25376344,0.95424974,0.73947465,0.094853535,1.0,147.0,42.99704,20.27302,33.0,180.0,112.11661,17.643053,0.0,131.0,54.176235,21.869165
11A,-0.09126984,0.87754714,0.31317246,0.09993397,5.0,255.0,89.434364,33.554657,5.0,190.0,97.98862,14.803543,0.0,153.0,41.1467,16.93382
11B,-0.455683,0.8744963,0.4069281,0.104798846,10.0,255.0,71.64577,27.065432,0.0,213.0,105.69758,14.400875,0.0,148.0,51.75649,17.199024
120A,-0.378078,0.9753476,0.7178469,0.113922715,0.0,191.0,35.791172,13.385965,18.0,188.0,92.13513,17.940783,0.0,128.0,36.344486,18.681696
120B,-0.39238033,0.98321974,0.73852086,0.13471363,0.0,255.0,37.039574,17.110638,16.0,255.0,95.525085,23.222115,0.0,177.0,36.67146,20.007057
121A,0.16985951,0.8520996,0.66499925,0.072146215,13.0,136.0,31.261465,8.804816,77.0,201.0,140.35326,10.294043,29.0,135.0,87.68221,10.152259
121B,0.14369933,0.84228414,0.65049815,0.08513084,13.0,117.0,32.24852,9.514735,79.0,193.0,139.8333,10.601066,24.0,136.0,87.69662,10.706642
122A,-0.39593908,0.9089283,0.46136165,0.290683,16.0,255.0,68.25489,29.892685,0.0,255.0,117.59778,35.98832,0.0,222.0,58.555267,28.252176
122B,-0.45134574,0.9017544,0.25276536,0.39864036,16.0,255.0,59.203236,32.54718,0.0,255.0,91.0978,53.173378,0.0,202.0,41.284187,36.905727
123A,-0.12119649,0.90963686,0.7992319,0.10444358,11.0,255.0,37.286316,15.5964775,33.0,255.0,144.80463,12.226021,0.0,248.0,90.13546,11.792896
123B,-0.30805686,0.9129612,0.804221,0.10944649,6.0,255.0,35.679295,16.399227,28.0,255.0,147.99309,15.44928,0.0,255.0,89.78867,16.35817
124A,-0.33172497,0.8374276,0.49152008,0.18766065,26.0,255.0,80.72486,33.27886,11.0,229.0,126.680115,18.275118,0.0,157.0,67.57189,20.577942
124B,-0.04769737,0.8515417,0.6082821,0.15748775,22.0,255.0,60.546978,26.42871,31.0,236.0,137.59193,20.390059,0.0,155.0,81.6846,21.33219
125A,0.00062578224,0.87014765,0.70799804,0.070274666,10.0,237.0,36.20991,10.212262,0.0,254.0,129.85863,30.07231,0.0,180.0,78.098045,27.359837
125B,0.092869565,0.86925244,0.71228564,0.06734892,10.0,222.0,36.52712,10.337446,5.0,255.0,138.39717,30.153288,0.0,182.0,86.67216,26.818392
126A,-0.91515154,0.893348,0.055953365,0.37614533,3.0,255.0,39.003407,32.2511,0.0,255.0,46.014584,43.80135,0.0,146.0,17.92117,28.1514
126B,-0.90909094,0.9088838,0.55146503,0.2992959,5.0,255.0,49.092075,36.03887,0.0,255.0,103.754295,39.394768,0.0,215.0,58.779064,29.640354
127A,0.05973383,0.7502207,0.30579165,0.07177484,37.0,255.0,121.60207,34.144554,42.0,172.0,94.20011,10.695416,0.0,97.0,19.939903,15.082818
127B,0.14678432,0.72516495,0.34109622,0.058382906,38.0,214.0,105.086876,25.82155,44.0,195.0,90.496315,12.02198,0.0,91.0,23.481012,14.2370825
128A,-0.24808185,0.84556407,0.24744096,0.16103297,5.0,255.0,78.78798,37.803047,20.0,255.0,154.02681,41.120663,0.0,255.0,87.882935,35.598335
128B,-0.32146204,0.8735092,0.20873368,0.130178,10.0,255.0,80.29913,32.75675,24.0,255.0,161.6129,39.623,0.0,255.0,92.753334,35.03644
129A,-0.0011677695,0.8560593,0.4929254,0.10933465,11.0,186.0,48.95935,18.752821,30.0,191.0,115.534386,16.607475,0.0,126.0,59.875484,18.21009
129B,-0.049491968,0.8578826,0.4399983,0.114038855,11.0,219.0,54.502487,20.385885,7.0,234.0,116.540344,20.635727,0.0,137.0,59.505016,21.808493
12A,-0.39144215,0.92102206,0.6101785,0.20160222,4.0,255.0,48.85906,35.91962,0.0,245.0,102.201454,23.79915,0.0,130.0,44.77547,24.21475
12B,-0.28957528,0.9269619,0.5681588,0.20086858,3.0,255.0,47.341305,27.115421,0.0,197.0,108.47483,19.758656,0.0,205.0,51.92334,19.486214
130A,-0.029432878,0.8973913,0.2582877,0.094101705,2.0,255.0,60.56506,23.16745,5.0,243.0,129.29602,27.237362,0.0,167.0,67.92062,23.28705
130B,-0.0053333333,0.77870566,0.2541584,0.07491543,4.0,255.0,63.72955,23.763481,16.0,232.0,123.46873,24.429594,0.0,160.0,63.999058,20.25046
131A,-0.015075377,0.90629184,0.61695087,0.15106268,13.0,255.0,43.070477,19.033646,65.0,185.0,133.46425,14.053513,3.0,131.0,83.17869,14.282718
131B,-0.034285713,0.91178495,0.55505383,0.1269588,15.0,255.0,54.480865,20.871359,48.0,201.0,125.908806,11.986346,0.0,125.0,73.354416,13.753646
132A,-0.5283213,0.9373377,0.5896404,0.20486443,7.0,255.0,51.849903,27.592064,5.0,243.0,120.92655,23.399677,0.0,193.0,68.903465,24.848505
132B,-0.38078293,0.93683606,0.5282464,0.18669875,5.0,255.0,56.823868,27.234577,21.0,203.0,115.82534,19.716904,0.0,145.0,63.212055,21.605764
133A,-0.36507937,0.95933455,0.44333458,0.102319784,0.0,219.0,50.315746,23.138084,0.0,255.0,80.40529,44.274376,0.0,195.0,20.446812,31.586245
133B,-0.00043122037,0.99230766,0.5093595,0.15350561,0.0,255.0,41.748672,21.689669,0.0,255.0,109.79467,52.320328,0.0,202.0,50.605896,48.903015
134A,0.082162164,0.90711546,0.5435175,0.12785205,12.0,255.0,60.668316,21.385925,0.0,225.0,96.50903,16.525942,0.0,174.0,43.23601,21.250877
134B,0.09487331,0.91435766,0.55458987,0.14949408,9.0,244.0,57.61566,24.158916,31.0,248.0,97.82259,17.607798,0.0,129.0,44.852863,21.755201
135A,-0.20385233,0.8795846,0.6455677,0.16670911,16.0,255.0,52.951324,25.36518,0.0,255.0,130.81187,28.286224,0.0,255.0,71.822784,24.22351
135B,-0.22146508,0.8785832,0.63994324,0.18893628,14.0,255.0,53.01637,24.572956,0.0,255.0,122.891014,34.5841,0.0,255.0,66.34341,26.2345
136A,0.071694985,1.0,0.48545772,0.13319047,0.0,255.0,65.428154,25.885117,0.0,255.0,141.25468,33.755566,0.0,209.0,89.83514,31.342329
136B,-0.56565654,0.9929495,0.3264333,0.12154474,0.0,255.0,109.45217,48.45185,42.0,187.0,117.17739,16.903166,0.0,133.0,62.6615,19.998728
137A,-0.8947368,1.0,0.64389074,0.37189677,0.0,255.0,27.064306,15.081661,0.0,194.0,122.92377,45.126778,0.0,142.0,74.1298,36.62932
137B,-0.9548872,1.0,0.667843,0.37231115,0.0,255.0,26.804955,13.628387,0.0,198.0,126.25714,44.97115,0.0,146.0,78.32135,36.0825
138A,-0.4492628,0.824198,0.38106665,0.14088759,19.0,255.0,70.16472,25.93808,7.0,238.0,111.97912,17.427732,0.0,141.0,43.565247,24.181684
138B,-0.6686084,0.8242268,0.29887018,0.3725011,11.0,255.0,62.29164,19.267746,0.0,255.0,103.39484,34.116135,0.0,138.0,39.880363,25.39306
139A,-0.51552796,1.0,0.7726567,0.15211374,0.0,255.0,20.85255,19.114632,10.0,255.0,129.2199,21.866943,0.0,201.0,78.81772,22.66601
139B,-0.057605177,1.0,0.82867837,0.13407432,0.0,255.0,16.356768,15.614854,16.0,232.0,124.47831,23.708723,0.0,155.0,74.5085,23.806417
13A,-0.50736845,-0.02019544,-0.29456496,0.07073437,16.0,144.0,56.52144,23.670883,10.0,85.0,51.57594,8.186248,0.0,0.0,0.0,0.0
13B,-0.65294427,-0.13426854,-0.43968743,0.07961986,19.0,159.0,79.35738,35.56788,9.0,124.0,53.955856,10.9627495,0.0,0.0,0.0,0.0
140A,-0.38350624,0.8225878,0.2785514,0.09086297,18.0,255.0,101.76513,32.804573,17.0,158.0,92.5307,12.843937,0.0,109.0,24.232002,17.683731
140B,0.07876154,0.7422645,0.26312065,0.079636335,28.0,222.0,100.29718,28.140993,39.0,144.0,92.64417,11.227971,0.0,80.0,10.877029,11.423385
141A,-0.3833972,0.30741587,0.03669527,0.040560458,37.0,255.0,163.38344,44.57962,0.0,176.0,70.681496,28.20402,0.0,88.0,0.8320732,2.4554121
141B,-0.39434567,0.40429837,0.047117226,0.07977377,48.0,255.0,133.33812,38.327335,0.0,160.0,28.222006,30.16458,0.0,67.0,0.74962234,3.9405766
142A,0.2479452,0.9145631,0.6078663,0.14047244,10.0,113.0,37.877098,13.0407505,42.0,209.0,132.66498,18.352581,0.0,146.0,79.67158,17.877876
142B,-0.20617111,0.89823306,0.5615996,0.14549458,10.0,187.0,41.06496,14.283126,2.0,200.0,124.684975,18.953382,0.0,140.0,69.62963,19.771658
143A,-0.0024406912,0.89343566,0.6820799,0.12592654,0.0,255.0,51.332966,19.060688,0.0,255.0,131.46971,28.438469,0.0,176.0,72.88024,25.194408
143B,-0.29168817,0.8971181,0.6835922,0.1513249,15.0,255.0,49.19697,22.185404,0.0,255.0,133.8825,27.274523,0.0,204.0,75.80398,23.792692
144A,-0.143611,0.8430657,0.42296106,0.103319645,0.0,255.0,79.4172,30.50166,0.0,179.0,116.79914,10.229579,0.0,132.0,66.36317,12.47591
144B,-0.20836337,0.8781134,0.4590974,0.121335536,15.0,255.0,78.41618,32.275467,22.0,181.0,115.01248,10.374287,0.0,111.0,63.812454,12.21948
145A,0.64244604,0.919533,0.84954,0.016625578,13.0,58.0,26.589586,7.234069,86.0,193.0,144.38196,9.695755,30.0,132.0,91.182945,9.856391
145B,0.3355372,0.9058849,0.8369081,0.029340422,13.0,71.0,28.159296,8.118745,76.0,198.0,145.09471,10.109607,25.0,140.0,92.21415,9.902717
146A,-0.056657225,0.78264534,0.45654976,0.10865879,20.0,255.0,74.87855,24.432827,12.0,255.0,120.28229,13.909541,0.0,171.0,64.56968,17.173363
146B,-0.06861314,0.7936058,0.45667806,0.1238391,19.0,255.0,72.50771,26.818518,21.0,255.0,120.991455,16.284664,0.0,216.0,65.73789,18.731918
147A,0.08760331,0.84272397,0.36116096,0.10692514,20.0,182.0,68.60269,18.034739,31.0,181.0,100.882744,17.704315,0.0,129.0,43.495102,21.684864
147B,0.10619236,0.849929,0.3366974,0.10016248,22.0,181.0,68.52154,17.845724,32.0,206.0,100.03412,18.793852,0.0,147.0,39.183865,21.048504
148A,-0.11381946,0.83960634,0.520375,0.09581348,18.0,169.0,50.74104,12.128305,36.0,255.0,133.12291,30.939829,0.0,185.0,74.6956,27.504148
148B,0.009621048,0.86864835,0.34661788,0.14063033,20.0,214.0,62.320007,19.051182,43.0,255.0,121.733406,17.776644,0.0,233.0,51.57786,22.830513
149A,-0.59825325,0.9163498,0.040955484,0.18787517,5.0,255.0,97.43095,24.134274,0.0,255.0,88.79556,42.158504,0.0,255.0,21.168945,40.1339
149B,-0.24362452,0.1623752,-0.031773392,0.041246988,53.0,248.0,97.83567,10.996938,10.0,115.0,66.41996,10.353936,0.0,14.0,0.0022277832,0.11356207
14A,-1.0,0.9827122,0.605898,0.343208,0.0,209.0,31.143698,21.689968,0.0,182.0,114.523094,31.67689,0.0,123.0,71.75323,27.017391
14B,-1.0,0.9733084,0.5745306,0.22685616,0.0,141.0,34.43014,19.98279,0.0,189.0,131.06969,25.085384,0.0,122.0,80.922874,21.961372
150A,-0.7743363,0.9449025,0.36195397,0.54099536,8.0,134.0,32.47502,13.02519,0.0,178.0,98.98113,39.2886,0.0,121.0,41.441936,34.713432
150B,-0.79253113,0.9521111,0.36090913,0.525407,6.0,122.0,29.899015,14.116645,0.0,174.0,96.82477,41.396797,0.0,122.0,41.07391,35.543804
151A,-0.13043478,0.89948624,0.7300221,0.21581006,12.0,251.0,33.01599,12.293355,0.0,189.0,134.13591,35.769714,0.0,134.0,86.68656,28.421196
151B,-1.0,0.93474716,0.7488147,0.17981769,0.0,255.0,32.553673,10.62754,0.0,185.0,137.32191,29.19972,0.0,138.0,89.18618,25.045292
152A,-0.040628202,0.88372093,0.42556643,0.124233805,8.0,255.0,61.45041,25.227472,0.0,249.0,119.937744,21.156143,0.0,152.0,67.098305,21.81501
152B,0.062134504,0.8782718,0.4104756,0.13240609,8.0,255.0,65.17783,26.652124,29.0,240.0,120.55714,27.598425,0.0,155.0,65.247284,25.825766
153A,-0.37698784,0.86957043,0.5523405,0.20837656,16.0,229.0,50.43887,18.339746,0.0,255.0,117.83722,25.084393,0.0,227.0,60.14503,22.678904
153B,-0.3895041,0.8944564,0.5256032,0.16930504,13.0,211.0,48.91679,18.170975,0.0,252.0,123.96403,20.99972,0.0,168.0,66.453156,21.729218
154A,0.07181467,0.82808715,0.39262846,0.10899689,0.0,255.0,64.2392,33.259598,0.0,251.0,119.28891,20.253473,0.0,178.0,68.488655,19.505203
154B,0.05682782,0.82151896,0.43217906,0.10516988,0.0,230.0,53.128292,27.977646,53.0,194.0,125.70364,10.799416,0.0,133.0,75.32337,12.512895
155A,-0.36708862,0.920082,0.71899796,0.15242289,10.0,255.0,35.491993,20.113098,0.0,252.0,119.40814,24.225582,0.0,193.0,70.454994,23.203714
155B,-0.20816326,0.92117065,0.7078132,0.14828725,9.0,255.0,38.27858,22.575275,0.0,255.0,117.76644,22.643585,0.0,180.0,69.12945,22.34876
156A,0.084033616,0.6580938,0.23361418,0.06288504,33.0,255.0,101.99259,29.933146,34.0,163.0,92.76823,12.133811,0.0,91.0,14.143322,14.72055
156B,0.07915994,0.7401183,0.34385538,0.0571364,29.0,255.0,87.92877,23.670286,53.0,255.0,102.94687,10.480823,0.0,190.0,26.63,18.007153
