Latitud,Longitudes,Cloudiness Mean,Water percentage Mean,Vegetation percentage Mean,Year,Month,Duration_Days,NDVI_Mean_A,NDVI_Std_A,RGB_Mean_A,RGB_Std_A,VV_Mean_A,VV_Std_A,VH_Mean_A,VH_Std_A,NDVI_Mean_B,NDVI_Std_B,RGB_Mean_B,RGB_Std_B,VV_Mean_B,VV_Std_B,VH_Mean_B,VH_Std_B
-31.57763978039455,-60.08631589392201,0.8505717142857142,4.604993642857143,61.74278792857142,2020,4,91,0.45657808,0.21996376,53.24513,25.335964,117.700264,15.667454,42.87349,27.47835,0.46038234,0.22433384,55.387066,26.42573,111.6636,15.356273,37.46526,24.937418
10.7876588878915,26.87472620843448,1.301065,0.0018873333333333,50.538987,2021,8,92,0.5825119,0.0939931,66.83693,23.117643,118.30764,10.445234,65.08652,11.419282,0.53099316,0.10264924,74.96212,26.083754,112.943245,11.6929655,58.803272,13.219104
39.09105279845848,-122.1118772213863,1.3387114,2.3595234,48.4145002,2020,2,90,0.42254752,0.25166228,66.01581,30.423203,103.88932,19.221659,33.79164,26.23472,0.38114077,0.25139064,54.243816,27.39442,96.39502,25.115053,32.896084,24.32975
38.87355870727284,28.25798734635492,1.125080357142857,0.083174,51.879127,2021,8,92,0.3621112,0.20409778,93.92144,50.511284,117.32129,21.125828,56.918743,23.23237,0.40306914,0.19608289,81.72011,45.271046,108.385765,19.05256,50.839462,20.906162
-11.12161681860491,29.77137152583862,1.21527375,11.0508205,30.306768,2019,9,91,-0.13921574,0.040750302,51.22234,10.177057,61.02714,9.55709,0.2817459,4.052385,-0.017368037,0.21024768,67.373856,32.276814,74.78974,28.16558,16.260105,27.43913
-14.7869111387343,32.40118805359813,0.5172325,0.01710425,81.96237375,2020,4,91,0.5301665,0.09992402,46.817,14.964855,126.54535,19.552563,71.94761,18.586367,0.53761846,0.105525665,45.66559,14.604918,126.7284,22.18719,73.09095,21.601294
-29.84624904946607,-56.36169038095585,0.3941395000000001,4.20673575,56.8620665,2019,6,92,0.50717676,0.2427586,38.068863,13.485241,99.24023,25.01477,31.159782,28.5427,0.47628006,0.24349251,46.08794,15.569517,93.02268,24.0919,27.619558,20.999151
25.63643599908909,84.67471964813882,1.1235275,6.678349000000001,41.80407483333333,2019,8,92,0.1388683,0.23940516,90.08758,24.546299,123.25879,26.238567,50.462597,26.872179,0.44410115,0.24207431,69.309944,23.32427,132.90656,20.019712,74.85384,18.83021
6.472952014287344,22.44537829555398,0.424922,0.051631,98.618662,2019,4,91,0.71632844,0.07600856,39.622746,9.757367,144.35078,10.681718,90.584724,10.172213,0.69361186,0.06693686,41.137615,9.078309,143.30528,9.959196,89.92273,9.717074
22.05397304272195,70.18983779041301,0.697416,3.180498666666667,59.80387116666666,2019,8,92,0.5427197,0.17188966,55.615204,18.107635,138.9351,16.39736,72.99914,15.107886,0.43587887,0.17466386,65.22492,21.3527,130.36295,17.27221,68.28408,18.034294
29.31192892970931,104.5770024774026,2.315272666666667,0.82028,88.246441,2019,6,92,0.6456649,0.17273995,50.697174,19.242352,138.1784,23.157267,82.065346,20.492613,0.63982004,0.18951795,51.03972,21.395388,139.81763,22.01899,83.80691,19.996916
-9.027850460817035,23.98151936038488,0.3836165,0.018619,23.61714925,2022,6,92,0.4202553,0.23487003,35.534103,12.377405,108.516075,25.73403,51.038685,31.10429,0.4520573,0.19097224,39.06547,14.866252,114.36442,22.325706,59.229492,26.451466
29.23770179731167,78.52354145370032,1.390261714285714,0.4204113571428572,37.85018378571429,2019,5,92,0.41560128,0.15716064,85.76502,32.099438,133.05367,15.571427,80.45907,18.457476,0.44018877,0.1694673,84.85441,33.95061,132.47464,16.821291,79.33415,19.285622
0.1821276532436542,37.46321590657709,2.279618333333334,0.0166576666666666,63.383191,2020,5,92,0.6069477,0.08177874,55.184402,14.590587,107.07351,15.138111,57.083557,16.36898,0.61737573,0.096231446,50.422028,15.334221,122.49424,12.368753,73.03193,13.69224
25.87872601375525,74.88184789629679,0.0862213636363636,0.4530533636363636,32.71844909090909,2023,1,90,0.51480484,0.20969479,68.29863,33.593647,116.51284,16.730793,51.244736,18.672968,0.43807805,0.19559354,77.81025,33.993652,115.408264,15.750312,49.19757,19.357529
23.57930460857258,85.7430485955727,0.359553,1.218767833333333,33.0475805,2020,1,91,0.38134778,0.0994017,69.0043,19.51414,121.50413,19.260342,60.06719,19.474829,0.38730493,0.113565646,69.953865,22.988298,118.244774,21.083954,55.904392,22.934628
7.424223496104567,22.76255818554464,0.7521111666666668,0.0053591666666666,60.61581516666666,2022,3,92,0.4875758,0.104728125,60.418472,15.032481,140.89226,12.4496765,86.01438,12.95442,0.4623919,0.11355661,61.648396,15.077166,136.3869,14.15566,82.372795,14.2945795
-15.86125565083789,-53.17808596840091,0.5825800555555556,0.0478142222222222,45.98569677777778,2021,7,92,0.48924732,0.12954882,54.13931,26.542097,121.36294,17.058088,68.474815,19.534119,0.46829998,0.17596495,59.427288,32.015537,114.417595,21.335136,59.707226,24.96956
-3.156590141068285,15.41259370391765,0.7262375000000001,0.34860425,53.80966250000001,2022,5,92,0.49703783,0.0730389,54.361557,11.675367,87.23406,20.75753,27.57837,17.701374,0.4761747,0.074527875,52.750202,11.031739,86.93534,22.733833,24.030447,19.636347
-29.25885831005761,147.1274703630664,0.8984830909090907,0.3068188181818182,35.81830354545454,2021,5,92,0.49861577,0.07890324,47.99074,16.305513,101.20773,9.206887,49.758575,10.758858,0.470658,0.08073386,44.755096,16.271547,102.21586,11.052753,47.77367,13.528507
31.1948627714637,31.01425254134094,0.9094165,12.53771925,49.31972908333334,2023,2,89,0.5756114,0.21725115,61.678333,32.99737,123.82151,15.509268,65.920265,14.997686,0.5754017,0.21496153,58.30133,29.00862,120.837395,17.853199,62.48665,16.87287
-38.49458625018371,-59.97881747973366,1.185272692307692,7.295826538461539,52.47009523076922,2020,2,90,0.49346343,0.18041378,49.447052,20.129175,113.905235,10.778297,52.87895,13.507234,0.5170061,0.21115002,50.35999,22.78822,115.24239,12.402583,54.44524,13.918177
2.370178541907194,32.82949105222778,1.91017325,3.471317,78.61967675,2021,7,92,0.60385627,0.12157617,47.649414,14.216932,142.84404,8.874116,85.91062,9.501589,0.57947433,0.12893216,48.460125,14.585902,141.24237,9.04627,82.11753,10.267959
4.785880236038622,19.44628362516457,0.743541,0.8356129999999999,90.4652865,2019,3,92,0.5883186,0.15307777,44.750057,12.030334,129.89008,15.789858,75.5201,15.893542,0.5863201,0.12400798,47.34083,11.921022,129.15295,14.993982,76.42096,14.014356
-32.33702200079894,-53.37716441855261,2.2694026,0.6647378,87.91636120000001,2020,7,92,0.63645184,0.09596822,48.155,13.836006,98.553246,15.881938,42.393475,18.9516,0.65691125,0.10362503,45.56894,15.470615,99.77155,15.729242,47.207577,17.613085
36.33910102711114,-105.4084605720917,1.639718833333333,0.092071,44.40231966666666,2019,7,92,0.6103702,0.1269343,35.033257,18.995771,112.04508,23.354233,61.56416,24.437296,0.620806,0.11319122,34.343388,17.855341,113.908875,19.407028,63.11684,19.651745
37.73973149145763,31.52397898768833,2.93365,5.0369755,48.891662,2017,4,91,-0.35154137,0.12570633,70.155174,30.915007,36.619427,12.60689,0.9131584,7.5195374,-0.15218017,0.37159768,72.83686,33.262592,52.381878,35.91945,14.132992,26.008247
-34.20395368744941,-59.65323302766376,0.3743572857142858,3.023008285714286,56.7333937142857,2023,8,92,0.5735521,0.25034335,62.945282,29.601744,106.92823,13.905092,47.96082,16.91925,0.6458885,0.22588132,56.39989,29.106173,102.60363,14.223173,45.432507,16.68223
39.28605101105283,-0.1891061197161434,0.0,5.576226,20.812984,2017,4,91,0.0026859865,0.07919376,30.196661,7.404956,59.011402,6.189272,0.0,0.0,-0.0024525397,0.090027146,32.603252,8.017151,59.82577,6.1715417,0.0,0.0
-28.38179589864058,-54.64103738939781,1.01776375,0.44123775,73.1167705,2019,2,89,0.6753944,0.15864667,42.080036,19.58212,124.61376,15.485099,71.02415,14.434901,0.7106314,0.14737895,38.43083,19.085798,127.43577,15.077319,73.62589,14.491455
6.476160968467035,38.54285759867551,0.261691,0.848504,60.441446,2020,2,90,0.64757276,0.103801884,50.106213,18.420689,128.06847,19.468372,74.037,17.75995,0.6181941,0.1297346,48.78947,18.024467,140.99382,25.039587,84.34031,21.89472
-18.60987175529301,47.41887389713128,0.6555355,0.6530775,64.92067025,2023,4,91,0.5053814,0.13098575,50.04727,23.29922,107.05363,29.573475,46.6655,24.95295,0.5242779,0.12581919,47.607677,21.461967,106.342224,23.31385,50.983967,21.948782
21.86404915265703,73.71745943456122,0.8021421428571428,1.445706571428572,25.447261,2019,1,90,0.30910456,0.15982619,70.1625,33.69095,118.24756,32.249584,59.76369,30.697573,0.27485573,0.11127875,86.40728,35.115353,119.668724,26.51151,56.976757,29.081465
15.25487358296616,101.4529407388948,3.747386,0.486422,67.357433,2019,6,92,0.42994753,0.22155175,98.36273,51.228245,132.98799,12.567579,75.613396,12.224609,0.37499422,0.18823418,102.27026,45.84864,131.03804,13.7836275,69.28824,12.894474
10.30324462978265,22.36201645021725,0.6300806,0.0026188,45.02521640000001,2021,9,91,0.414492,0.108180076,51.75881,16.430414,123.42544,12.920578,69.245125,15.099419,0.37737975,0.10782403,48.484665,15.15135,128.03209,14.952664,77.64855,16.009676
1.845413329207304,30.90469852876276,2.81209675,13.3522635,50.1873115,2023,1,90,-0.08814711,0.021053743,41.080864,4.702058,18.425331,15.001627,0.0019187927,0.20237273,-0.09721489,0.018530581,40.97621,4.752775,7.1196938,8.346286,0.0,0.0
30.89255960479402,95.6253992505322,0.6785129999999999,0.1163,35.915308,2020,9,91,0.5399115,0.26619565,33.78201,29.607359,120.45908,41.855972,57.396587,37.093117,0.38616672,0.26862764,42.697132,30.40578,152.83235,59.22387,84.40806,55.122643
-0.9012680380256484,-57.39416342963485,0.6629964444444445,0.3090993333333333,97.8066428888889,2023,7,92,0.874751,0.015080551,22.462332,7.6705966,144.88463,18.337488,91.29203,17.900383,0.85669714,0.018723693,22.659485,7.1563344,143.74614,14.940099,90.55962,14.493108
-12.20395987899445,-58.22086609381637,0.095404,0.2209895,97.741589,2022,2,89,0.70197976,0.1314179,43.041645,17.985664,133.85158,12.956918,83.588936,12.960952,0.69789404,0.13613735,42.900265,17.899628,132.01556,13.134551,81.7356,12.318845
34.11590096072911,103.9368428183484,2.022277,0.005996,64.288685,2021,4,91,0.49231407,0.11268364,47.02133,17.583714,122.69405,49.81188,70.86982,43.41517,0.41579753,0.13632996,64.3958,38.906403,124.05213,43.875504,66.82652,39.50405
36.49621216020466,4.70846295975096,1.4014045,20.29833625,20.950242,2023,7,92,0.26688161,0.11514892,89.85272,37.432358,115.07424,30.91205,52.962955,26.215925,0.29335332,0.122196205,83.039246,34.662537,124.56192,29.5511,58.946133,24.683044
10.55686780562263,25.45836250944578,1.416272125,0.001213125,57.784592375,2021,9,91,0.60481596,0.08090028,41.844715,11.227535,139.18678,8.918743,93.3897,9.473693,0.5452549,0.10187934,43.47368,12.594878,132.55685,11.470988,85.14382,12.7657
24.26736077860095,72.50726262232314,2.742012,0.4737378333333333,22.80199383333334,2021,5,92,0.34046248,0.12492557,110.06616,30.012526,125.98429,18.99164,72.351135,23.751572,0.3374781,0.114667945,109.766014,27.732422,129.59734,18.092115,70.65268,21.316711
-29.91066085046571,-62.59428962755665,0.0320675,0.4189536666666667,63.90481983333333,2022,1,90,0.49701402,0.071877785,52.90286,11.234174,98.400665,10.791206,54.42416,12.646998,0.48042998,0.057554245,55.99509,12.252174,100.402245,11.045227,51.099995,15.661871
-5.150974696671341,-76.67658052639477,0.004399,1.618482,98.024982,2023,4,91,0.8644165,0.02318346,19.658094,7.6901217,149.82573,14.95582,95.61011,14.391441,0.87263995,0.024556894,19.146599,7.7431316,150.0494,15.610415,95.76849,15.028793
35.04736117537503,117.7878898822249,1.8330622,3.0817352,35.6743992,2019,2,89,0.22659804,0.09456363,97.88169,27.850142,103.59139,22.362263,34.225037,24.788631,0.24678397,0.10583426,99.95929,28.647093,103.07412,22.491621,31.663208,28.328968
1.528040103191017,30.54525538320422,1.5001994,23.3456924,57.0903516,2019,3,92,-0.034669418,0.18823594,39.497738,13.424804,56.152515,37.808086,10.107941,29.414371,-0.11238108,0.032997333,37.98865,7.711362,38.070404,13.012586,0.003578186,0.15139733
38.51658833238739,-5.300293176296094,2.596433333333334,0.2917453333333333,38.08244,2017,4,91,0.30545986,0.11960113,81.2601,39.54233,105.0904,16.518377,48.71185,15.311796,0.28971693,0.14210778,104.62082,48.824333,98.40809,17.289326,39.54091,16.02667
-23.69231275692296,34.8682603466753,0.2451353333333333,0.415753,31.162579,2020,8,92,0.3434179,0.09840945,82.26902,32.157745,115.66269,17.299578,58.898914,24.447622,0.38186926,0.102972865,75.66091,28.775211,117.8762,13.771381,63.084045,19.960867
-7.383219402827478,-48.80252931572917,0.0217066666666666,0.5806153333333334,97.59332733333332,2020,3,92,0.7077207,0.2167825,40.47352,26.332073,130.86317,17.739592,77.88754,18.409588,0.80260783,0.15476617,25.061714,17.101734,136.74086,14.6431465,85.081024,13.480358
-9.560626195915862,-76.59965116135814,1.486878,0.223348,82.59424566666667,2020,5,92,0.50834846,0.09379208,35.98115,14.198891,110.56393,53.00293,29.040962,33.383873,0.5422477,0.083854385,32.834152,14.624452,122.36344,55.78911,38.37872,36.95172
18.37345052615529,76.99560499551507,0.2463238,1.6016674,29.2892754,2022,1,90,0.4175369,0.21673377,56.377728,25.14888,117.57507,16.6356,46.482635,21.18125,0.3964911,0.20546879,58.106617,25.762827,119.35366,17.564476,47.140156,21.718767
33.94622386175959,-84.37009810202012,1.2206585,1.927225,86.447531,2020,6,92,0.6549541,0.22405736,42.344334,35.880905,137.31476,30.611675,83.2844,29.130697,0.6956766,0.18996786,34.465836,19.07173,137.0463,29.28233,83.2096,27.639769
-35.87283777856764,149.5084431645482,1.2379742,12.5749782,71.02334479999999,2023,8,92,0.7221588,0.086342186,25.485754,14.553325,125.9036,19.252676,75.1341,19.804634,0.5997778,0.14495169,47.274933,30.44909,110.823265,21.853588,55.954773,26.621542
11.98364793361185,21.76189648520526,1.528228,0.0433396666666666,63.41264733333333,2021,7,92,0.50333077,0.18642743,80.48507,41.76798,119.87842,18.956484,64.74697,22.213959,0.54987085,0.20881653,69.28035,40.349358,123.67285,23.720686,71.44541,25.682098
-15.17669397753532,-45.99952375668443,0.040239,0.044094,85.23289,2020,3,92,0.6867075,0.09906641,33.832535,15.49909,134.85835,9.828336,84.2203,8.896217,0.68437576,0.08663752,32.79362,13.623223,133.26106,8.91531,82.1906,8.571929
-13.31221217592891,-49.04668490256242,0.06862,0.951261,51.254547,2019,9,91,0.4601773,0.2127347,76.386055,31.595833,121.44877,19.429443,65.97075,23.373898,0.48259962,0.22770709,76.106285,34.636524,122.071495,19.9752,65.81746,23.507458
-0.4794052929203332,40.32976275465472,0.92534625,4.25e-06,38.17773,2020,1,91,0.27539247,0.07478224,98.51638,30.768698,114.6816,16.716597,66.94172,21.430664,0.34223774,0.06374117,85.37345,22.007431,125.854004,11.0157585,82.20133,13.060648
38.54285663096221,115.7735092715935,0.780818,0.22591175,46.46812325,2020,5,92,0.3679266,0.18367137,94.74784,42.18227,119.78223,64.540184,64.22778,34.6128,0.34685567,0.18786827,98.52067,41.770264,137.18092,40.40317,75.607994,23.548851
-28.57640122769944,-54.76919615386176,2.114009833333334,0.4468006666666667,84.75776816666668,2023,7,92,0.6694655,0.21361035,43.166813,21.229391,117.15936,16.89109,64.714165,18.908773,0.6378666,0.24656785,44.352787,21.179823,123.846985,18.669083,70.04074,19.396
-18.80389736216153,46.15467813798293,0.009396,0.266536,25.407615,2019,7,92,0.34947667,0.12045517,51.846874,26.769861,93.21557,30.00786,26.386536,26.259727,0.3640928,0.11423858,47.756847,23.666126,91.18011,29.495113,24.316916,25.234865
-27.52290445915469,31.63107055302777,0.013746,0.736696,20.732908,2020,8,92,0.38463092,0.12270824,59.30348,12.226817,122.11914,16.212729,67.51548,19.757946,0.31101078,0.08901186,59.86014,15.273315,122.00891,19.50465,67.53348,22.122854
15.93769251316164,-91.3571809623672,0.31845,0.172507,84.77636,2022,1,90,0.83244014,0.09616007,19.413118,11.355354,145.356,29.652246,88.72459,27.315565,0.8269941,0.15602937,18.579996,9.289931,147.12326,35.335506,90.3641,31.191175
-7.168009330499117,-64.56597923809484,2.097074333333333,1.074368666666667,94.67143733333334,2022,7,92,0.8436948,0.018377187,28.238997,7.673108,144.27385,10.107914,89.36102,10.137536,0.8412926,0.018167054,28.39498,7.704038,144.91002,9.343637,89.617065,9.409956
10.09728800343062,12.9963961938646,1.715148,0.004165,71.46566533333333,2019,9,91,0.5488801,0.11842997,61.194897,22.884848,134.95316,16.822859,87.77936,18.15259,0.5584089,0.11053077,58.803776,20.308321,138.53935,20.426453,89.40155,20.690582
4.559913061510734,-54.98164324564699,2.580377,11.326112,83.327925,2019,6,92,0.42310435,0.58830726,63.230373,54.583626,117.87881,49.2595,67.24656,42.36063,0.47548527,0.6057638,58.619473,55.286533,121.14779,51.578987,70.111084,43.337597
37.6061804757988,23.04803610503771,0.7409326666666669,26.834246,42.9198426,2022,7,92,0.45040563,0.15625498,63.985615,29.291094,138.23775,32.58021,85.31645,30.217861,0.53967977,0.15750074,53.709538,26.303059,133.66397,27.243433,80.334145,25.163618
-31.30669967281807,151.2733705042795,1.195850333333333,0.061084,89.19175266666667,2021,3,92,0.67264354,0.09145029,33.904633,16.837517,114.72231,24.097359,65.37655,23.808636,0.6860293,0.09823703,32.41063,18.117468,113.19514,18.951864,65.44219,19.537622
39.64406720333345,66.59266767581445,0.015925,1.113653,20.788325,2022,9,91,0.44801405,0.21967942,83.669395,46.403168,131.65898,21.930326,66.4668,19.416542,0.44272846,0.21054126,82.15809,45.631912,141.45738,23.566444,68.65832,16.7804
-25.34900013492702,27.95833104587288,0.047774,0.199027,25.950125,2021,5,92,0.3243262,0.06530362,64.501785,20.355963,100.16733,14.099626,49.35565,18.899538,0.31639618,0.0730102,69.50126,23.017756,94.923615,19.839485,40.982235,24.241608
38.45815576652485,47.97401624620306,0.9158639285714284,0.0757606428571428,29.73758314285714,2021,3,92,0.23926955,0.10770163,114.0809,31.982288,106.96295,21.76695,32.266853,18.732422,0.25088128,0.12037782,106.75541,30.613955,110.27628,37.40038,39.414566,32.44726
12.22149509990431,39.14857315898757,0.7872733333333333,0.169475,46.67679933333334,2020,7,92,0.44964492,0.13286492,65.851906,26.348745,133.68086,57.302666,73.10027,43.62289,0.5132646,0.13317405,61.552082,25.742224,139.44627,58.723736,79.477425,46.941277
-23.87963667154875,45.86427196926931,0.6818225909090909,0.0062515454545454,31.33808395454545,2022,3,92,0.4024309,0.1412139,63.606007,28.983309,127.90591,31.799938,56.771107,22.805618,0.4106491,0.15282403,67.10007,30.333122,108.97767,24.938036,45.20485,20.507183
-7.190654008586478,17.29493191067795,4.774157,0.081509,92.552179,2019,1,90,0.7725103,0.040169176,32.511227,9.993549,136.74022,14.600859,85.19233,13.731576,0.7816498,0.037923556,30.92562,9.812322,139.58594,15.68247,87.72912,14.623745
18.53081461851873,-98.27578855122256,3.066055,0.106873,33.212802,2020,4,91,0.34496492,0.15194812,76.64398,34.539036,134.9759,22.18741,80.782326,25.004028,0.3441798,0.12370517,76.82127,32.04502,135.43384,15.4837,87.69636,16.758791
34.89506300418221,44.55568675839646,0.1341846,1.6964464,55.14019020000001,2019,2,89,0.68211925,0.25542,59.689594,43.28723,115.57739,16.858086,64.62849,15.88992,0.43651295,0.21480879,90.83923,48.14097,113.57563,24.375904,57.207214,24.90848
1.949406285870566,-65.86221960551981,0.032704,0.182149,99.604738,2019,2,89,0.8557286,0.022751685,25.949396,7.9957104,146.52347,17.316189,94.32241,18.396288,0.8470843,0.045931526,26.61532,8.284373,146.47253,17.927832,95.048805,18.858982
-5.197070337081975,-55.18032465642644,1.358174285714286,0.4855388571428572,97.74244514285714,2021,8,92,0.86978376,0.021937987,25.207565,8.570246,147.91173,13.479439,92.919044,13.129448,0.8737269,0.020958714,24.521643,8.303693,148.37396,13.245536,92.95348,12.9178505
-5.693819396553209,-66.06691063844481,1.620873,0.2744378,96.0501862,2021,6,92,0.83931124,0.028257547,25.393663,8.259064,146.69432,15.945435,92.952065,16.114225,0.8146777,0.19037475,23.46601,8.060182,144.74854,25.160608,91.453255,22.81493
-4.088298041513795,-60.37421599537825,0.7350424444444443,3.526544,93.76214277777778,2023,7,92,0.8431858,0.016755776,26.49605,7.708662,141.34135,8.560783,88.575966,8.6755705,0.84326077,0.016812043,26.084047,7.381185,140.99284,9.073884,88.40092,9.182979
-32.65790097074684,-63.57743107309757,0.5499332,0.4847532999999999,25.7837567,2021,9,91,0.3670433,0.19301768,87.32613,34.83471,82.27209,20.271212,24.612328,22.742104,0.30659774,0.16510174,96.30542,32.890602,79.49078,17.03901,16.94241,19.51166
-15.2265248706245,-62.75579411585554,1.0487958,0.0011608,97.6600098,2021,2,89,0.88595057,0.015122041,20.047396,7.1159344,149.76245,13.436562,90.72309,12.8022175,0.88972867,0.015088278,20.09972,7.21176,149.80592,13.086159,91.24935,12.540249
-9.478525889109662,-54.53559842269667,1.009071,0.0774354999999999,76.56014166666667,2020,8,92,0.5936992,0.26082367,53.70967,35.078293,125.78888,25.269602,72.26119,27.276733,0.70157886,0.22623684,41.952,29.900557,134.1812,21.528683,81.158714,22.692812
-7.254315094416484,-48.79041964417155,0.0914946666666666,1.711924666666667,91.09988616666668,2022,4,91,0.6749983,0.11596421,39.46504,15.035961,129.40166,13.809044,78.00996,13.653693,0.7161503,0.15735874,35.170383,19.995155,128.85452,18.236692,77.48577,19.471748
-7.835267946225024,-59.50794364279056,1.70287275,0.0636669166666666,91.37975233333331,2022,5,92,0.8708589,0.021540109,22.066805,7.2473,145.56918,16.409554,91.309784,15.733981,0.86656046,0.023387793,22.081873,7.411708,142.7962,16.798494,88.69749,16.104147
-21.92435408270114,46.03458343657087,0.045759,0.142702,26.990214,2021,4,91,0.36358643,0.110244006,61.494873,28.304014,84.46207,21.034729,22.001608,20.838625,0.38090688,0.12713812,61.51012,26.675451,74.83035,17.111647,13.320976,17.146128
30.86288969784922,70.13169142057723,0.5136170000000001,2.061481666666667,23.89306766666667,2023,7,92,0.30306482,0.15978888,99.885506,38.00523,131.26709,23.956472,68.7174,20.967974,0.2820506,0.15896311,113.493065,42.44827,141.57526,38.223656,74.26548,28.94608
-22.99699460098707,46.55407548432916,1.1770822,0.1341724,22.9454798,2021,7,92,0.29987222,0.12573029,68.670044,30.818472,113.326454,46.897987,37.373688,30.624825,0.30948013,0.13598445,68.13281,30.434753,111.44111,42.74999,38.198547,30.862822
-4.924779683420979,28.26199013346084,1.967400666666667,0.0032403333333333,71.54648916666666,2023,4,91,0.66335905,0.16053586,37.762848,11.854108,141.64297,13.449003,88.08883,13.043161,0.7257109,0.12012727,34.821472,10.400531,140.02687,14.625136,88.660805,12.539786
-15.53291775356506,-40.89195795126693,1.272105166666667,0.2161323333333333,81.07834566666666,2023,8,92,0.5955056,0.12748016,46.706944,20.247873,123.09153,14.824509,74.44848,16.223518,0.61413217,0.13472942,46.102097,22.503414,126.87836,12.444779,78.18996,14.66991
-7.715114616997816,-65.25512663007594,0.4096215,1.68179375,96.72402425,2021,4,91,0.85818344,0.020355154,21.373312,7.157868,144.14085,10.5570135,91.30548,10.539855,0.8637735,0.021187723,21.032713,7.2727804,144.77846,11.361965,91.95004,11.293689
35.86514383094128,105.114204637651,2.3174006,0.0513432,34.03572920000001,2020,4,91,0.27529693,0.10510387,117.03735,39.225002,113.39359,33.47245,40.106842,24.185028,0.2791947,0.1000513,112.149086,37.730316,116.795555,39.862,40.423565,25.591755
-12.53501051700493,-51.06747715529704,0.020866,0.3146205,37.75221,2022,8,92,0.32470667,0.07453734,68.92724,24.634422,101.56512,12.159594,39.558147,16.201263,0.4004366,0.27798384,68.08218,35.99974,112.606865,32.26606,61.316956,27.879566
-25.25346618502948,45.079921545221,0.8237371111111111,0.0080296666666666,39.8455151111111,2019,4,91,0.34359613,0.122193284,98.89591,45.711723,112.77186,15.289681,61.20302,20.148132,0.36252385,0.13555343,93.57632,47.029995,113.48629,15.037543,60.220684,20.176235
36.15557216894538,5.110714065279296,1.086736555555556,21.849332,36.39709855555556,2020,3,92,0.21300754,0.12001966,133.54771,59.29677,107.945625,30.259474,41.60964,18.715456,0.23079827,0.12445601,133.65407,58.375526,107.8503,22.524523,41.22004,16.787804
-4.565140488427076,-61.88955506467046,1.873985,3.905906,91.687238,2020,9,91,0.8092294,0.01766074,35.435844,8.677989,144.50497,9.580143,91.78991,9.556044,0.8017887,0.017957432,35.22762,8.229257,144.45671,9.042956,92.10987,9.132688
-32.47483465287943,116.0937249502315,0.4650844285714286,0.1913068571428571,53.48639828571429,2022,4,91,0.53589666,0.3197788,40.299213,47.63821,125.50564,28.474066,67.41331,25.05057,0.4881339,0.30234313,49.299633,52.087894,125.6275,20.335115,63.76318,22.814198
-19.15328678710211,48.19570115241862,1.616078454545455,15.28246172727273,79.7685341818182,2021,5,92,0.7225193,0.08139717,33.65552,11.1937,137.91954,23.283997,83.55339,21.237587,0.73272437,0.078539,33.1161,11.735413,138.1491,23.684639,84.25067,21.37929
-12.60964066927576,-48.51484875697105,0.032352,2.305075083333334,71.53920025000001,2022,4,91,0.6521629,0.15949686,38.68603,18.487034,137.23628,22.366575,80.20374,22.121593,0.589223,0.14971298,43.953083,19.731907,128.07954,17.072992,70.73812,17.690735
-19.85146892345137,144.8667322234419,0.8515675,0.0924315,67.71373425,2019,3,92,0.50709516,0.059469916,39.73996,12.687734,104.33657,14.008446,47.413364,14.680258,0.48203835,0.06048583,40.567333,13.262387,98.08018,12.801498,42.776062,14.661549
32.74627043905079,130.7758452621381,1.031487333333333,18.200791,62.00969799999999,2023,8,92,0.37536055,0.21558917,83.57191,44.525238,134.7271,25.70024,81.090385,24.59378,0.7420559,0.22606727,36.893513,36.45605,126.158905,23.886106,73.83338,23.10706
-4.361734179333901,-65.11973446015745,3.627800333333333,0.5045393333333333,94.58829766666668,2019,9,91,0.8475225,0.019533701,30.22403,10.238497,147.2046,12.252739,93.630714,12.160256,0.8467844,0.0175672,30.036774,10.341046,146.8297,9.803823,93.422935,10.074662
-19.2225276861118,145.7727616041382,0.4889124444444444,0.137053,49.18238266666666,2022,6,92,0.4650219,0.14237279,53.27988,22.616571,104.39307,17.481144,50.913086,17.097872,0.43651122,0.07463392,52.890774,18.0595,103.61875,14.528093,49.98401,13.918263
-11.36788153530758,-37.2905290547437,4.464753,20.259909,67.677522,2021,9,91,-0.029316664,0.12858236,97.996155,29.182827,50.947723,25.079798,4.5452576,17.279322,-0.029514091,0.039868135,84.36927,12.368883,41.261234,9.401554,3.8146973e-06,0.0019531212
21.28049224920985,106.0247366270311,0.349737,2.665415,64.968139,2020,8,92,0.4358214,0.1821439,66.307625,25.608376,140.48763,25.035383,82.62728,22.100834,0.4224515,0.23532361,63.136566,28.188019,133.05644,32.20483,76.12376,28.227741
21.74645498087575,97.48324754340018,0.5592461999999999,0.0243164,89.1690196,2019,9,91,0.7893795,0.110737495,27.11583,15.217702,143.48553,36.059586,87.96096,32.731956,0.6879569,0.15288588,35.155483,20.120802,139.00331,24.721436,84.35468,22.3104
-17.91882589725736,-56.12980445304086,0.605011375,0.256743125,94.346804,2023,4,91,0.66445976,0.13204807,32.86555,19.967384,132.52644,13.726594,78.403046,13.822459,0.61445403,0.16733745,39.99777,28.245285,130.72472,13.622542,74.52978,16.132967
